datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-23 00:00:00;0.3333333333333333;0.0;12.03519820601852;;0.03333333333333333;0.03058002469013027
2022-08-23 00:10:00;0.0;0.0;11.855948350694444;;0.0303030303030303;0.030192360730981034
2022-08-23 00:20:00;0.0;0.0;11.971174527391975;;0.027777777777777776;0.029237760865861582
2022-08-23 00:30:00;0.0;0.0;11.786331983024692;;0.02564102564102564;0.02779029689624344
2022-08-23 00:40:00;0.0;0.0;11.802625868055557;;0.023809523809523808;0.025924040623598134
2022-08-23 00:50:00;0.0;0.0;11.693641251929012;;0.02222222222222222;0.023713063849397198
2022-08-23 01:00:00;0.0;0.0;11.213846450617284;;0.020833333333333332;0.021231438375112148
2022-08-23 01:10:00;0.0;0.0;10.304428047839505;;0.0196078431372549;0.018553236002214524
2022-08-23 01:20:00;0.0;0.0;9.62693721064815;;0.018518518518518517;0.015752528532175847
2022-08-23 01:30:00;0.0;0.0;9.500495756172839;;0.017543859649122806;0.012903387766467645
2022-08-23 01:40:00;0.0;0.0;9.312268277391976;;0.016666666666666666;0.010079885506561439
2022-08-23 01:50:00;0.0;0.0;9.662432243441359;;0.0;0.007356093553928772
2022-08-23 02:00:00;0.0;0.0;10.411365258487654;;0.0;0.00480608371004117
2022-08-23 02:10:00;0.0;0.0;10.762507716049383;;0.0;0.0012957091068546201
2022-08-23 02:20:00;0.0;0.0;11.269602864583334;;0.0;-0.000998825088481233
2022-08-23 02:30:00;0.0;0.0;11.662857349537038;;0.0;-0.002151885732941944
2022-08-23 02:40:00;0.0;0.0;11.796404079861112;;0.0;-0.004683477781315068
2022-08-23 02:50:00;0.0;0.0;11.226903935185184;;0.0;-0.0075588764307598635
2022-08-23 03:00:00;0.0;0.0;11.339479648919752;;0.0;-0.007396156038481135
2022-08-23 03:10:00;0.0;0.0;11.76271098572531;;0.0;-0.00446607804915336
2022-08-23 03:20:00;0.0;0.0;12.587028838734568;;0.0;-0.001484297162659715
2022-08-23 03:30:00;0.0;0.0;13.090677083333333;;0.0;0.004833121450970435
2022-08-23 03:40:00;0.0;0.0;13.243996190200615;;0.0;0.014117552334943637
2022-08-23 03:50:00;0.0;0.0;13.271776861496914;;0.0;0.022333333333333316
2022-08-23 04:00:00;0.0;0.0;13.727244888117283;;0.025;0.030840579710144905
2022-08-23 04:10:00;0.0;0.0;13.995551697530864;;0.05;0.0385893719806763
2022-08-23 04:20:00;0.0;0.0;14.415469955632716;;0.05;0.05084057971014489
2022-08-23 04:30:00;0.0;0.0;14.771433738425927;;0.05;0.06488405797101444
2022-08-23 04:40:00;0.0;0.0;14.89276379243827;;0.1;0.08518357487922698
2022-08-23 04:50:00;0.0;0.0;15.127452256944444;;0.15;0.10705797101449266
2022-08-23 05:00:00;0.0;0.0;16.455742669753086;;0.15;0.1348260869565216
2022-08-23 05:10:00;0.0;0.0;19.555984760802467;;0.15;0.16732850241545874
2022-08-23 05:20:00;0.0;0.0;36.47657793209877;;0.2;0.20462801932367125
2022-08-23 05:30:00;0.5;0.0;92.48896773726851;;0.2;0.24500966183574852
2022-08-23 05:40:00;0.5;0.0;114.09129243827161;;0.2;0.28558454106280157
2022-08-23 05:50:00;0.0;0.0;119.3348454378858;;0.275;0.3252898550724633
2022-08-23 06:00:00;0.0;0.0;122.2586540316358;;0.325;0.36550724637681103
2022-08-23 06:10:00;1.0;0.0;124.03277078510803;;0.425;0.4058888888888883
2022-08-23 06:20:00;1.0;0.0;126.33294487847222;;0.45;0.4425652173913037
2022-08-23 06:30:00;0.0;0.0;128.83324435763888;;0.525;0.46254106280193175
2022-08-23 06:40:00;0.0;0.0;131.35250337577162;;0.525;0.47126570048309113
2022-08-23 06:50:00;1.0;0.0;134.44471932870368;;0.6;0.45851690821255986
2022-08-23 07:00:00;0.0;0.0;132.8031741898148;;0.6;0.42400483091787394
2022-08-23 07:10:00;0.0;0.0;135.22216218171297;;0.6;0.4025990338164247
2022-08-23 07:20:00;1.5;0.0;135.92538749035492;;0.575;0.39195652173913004
2022-08-23 07:30:00;1.0;0.0;138.2698811246142;;0.55;0.40282125603864705
2022-08-23 07:40:00;2.0;0.0;136.60723138503084;;0.55;0.43113043478260843
2022-08-23 07:50:00;0.5;0.0;135.51054880401236;;0.55;0.4857294685990335
2022-08-23 08:00:00;1.5;0.0;135.9081997492284;;0.5;0.5603864734299514
2022-08-23 08:10:00;0.0;0.0;133.59473693094134;;0.45;0.6863961352657
2022-08-23 08:20:00;1.5;0.0;133.92665750385802;;0.45;0.8669371980676321
2022-08-23 08:30:00;0.0;0.0;137.1080999228395;;0.675;1.099637681159419
2022-08-23 08:40:00;0.0;0.0;136.0590451388889;;0.875;1.3770676328502403
2022-08-23 08:50:00;0.0;0.0;138.81172236689815;;1.425;1.6851980676328482
2022-08-23 09:00:00;0.0;0.0;138.0981211419753;;2.225;2.039381642512075
2022-08-23 09:10:00;0.0;0.0;138.27048080632716;;2.575;2.4511690821256007
2022-08-23 09:20:00;0.0;0.0;136.70558328510805;;3.05;2.91645410628019
2022-08-23 09:30:00;0.0;0.0;139.9514262635031;;3.5;3.4257971014492705
2022-08-23 09:40:00;0.0;0.0;138.45589361496914;;4.075;3.9770917874396083
2022-08-23 09:50:00;0.0;0.0;137.52034143518517;;4.6;4.57207246376811
2022-08-23 10:00:00;4.5;0.0;134.46526740933643;;5.45;5.202681159420283
2022-08-23 10:10:00;5.0;0.0;135.8767132040895;;5.875;5.870198067632843
2022-08-23 10:20:00;11.0;0.0;136.5132052951389;;6.325;6.55976811594202
2022-08-23 10:30:00;16.0;0.0;134.80542703510804;;6.75;7.216985507246365
2022-08-23 10:40:00;8.5;0.0;137.43021894290123;;7.375;7.8469227053139985
2022-08-23 10:50:00;10.5;0.0;135.1610992959105;;8.25;8.421623188405785
2022-08-23 11:00:00;11.0;0.0;135.26100766782406;;9.05;8.947289855072452
2022-08-23 11:10:00;12.0;0.0;132.9947757523148;;9.6;9.448826086956508
2022-08-23 11:20:00;12.0;0.0;133.88989510995373;;10.15;9.915231884057956
