datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-06 00:20:00;0.5;0.0;11.756826774691358;;0.6;0.6395341097648788
2022-08-06 00:30:00;0.0;0.0;11.445383391203706;;0.6363636363636364;0.629727076192663
2022-08-06 00:40:00;0.0;0.0;11.200627170138889;;0.6666666666666666;0.6173643580247389
2022-08-06 00:50:00;1.0;0.0;11.19170307677469;;0.6153846153846154;0.602600097315112
2022-08-06 01:00:00;0.5;0.0;11.465414255401235;;0.6071428571428571;0.5855884361177881
2022-08-06 01:10:00;1.0;0.0;11.425600163966049;;0.5666666666666667;0.5664835164867726
2022-08-06 01:20:00;1.0;0.0;10.882884114583334;;0.53125;0.5454394804760715
2022-08-06 01:30:00;1.0;0.0;10.64497444058642;;0.5;0.5226104701396901
2022-08-06 01:40:00;0.5;0.0;10.690023871527778;;0.4722222222222222;0.4981506275316341
2022-08-06 01:50:00;0.5;0.0;10.838595437885804;;0.4473684210526316;0.47221409470590925
2022-08-06 02:00:00;1.0;0.0;10.226890190972222;;0.425;0.4449550137165211
2022-08-06 02:10:00;1.0;0.0;10.253455584490741;;0.4;0.4165275266174753
2022-08-06 02:20:00;0.0;0.0;10.143224826388888;;0.4;0.38708577546277717
2022-08-06 02:30:00;0.5;0.0;10.41536578896605;;0.4;0.3518027524217451
2022-08-06 02:40:00;0.0;0.0;9.763859953703705;;0.35;0.3177641358909471
2022-08-06 02:50:00;0.0;0.0;9.991701147762345;;0.325;0.28658696583524923
2022-08-06 03:00:00;0.0;0.0;10.207953317901236;;0.275;0.2542838769629384
2022-08-06 03:10:00;0.0;0.0;9.874891975308643;;0.225;0.22390082492866598
2022-08-06 03:20:00;0.0;0.0;10.201172839506171;;0.175;0.19400913212984128
2022-08-06 03:30:00;0.0;0.0;10.626288821373457;;0.15;0.16504737689634694
2022-08-06 03:40:00;0.0;0.0;11.154584056712963;;0.125;0.13744269288357755
2022-08-06 03:50:00;0.0;0.0;13.29409481095679;;0.1;0.11161174675819971
2022-08-06 04:00:00;0.0;0.0;18.513252314814814;;0.05;0.08796135265700475
2022-08-06 04:10:00;0.0;0.0;31.9087198591821;;0.05;0.06566666666666661
2022-08-06 04:20:00;0.0;0.0;54.1460139371142;;0.025;0.04654589371980673
2022-08-06 04:30:00;0.0;0.0;87.76124686535495;;0.025;0.032497584541062795
2022-08-06 04:40:00;0.0;0.0;109.98537061149692;;0.025;0.022975845410628026
2022-08-06 04:50:00;0.0;0.0;120.90825834297839;;0.025;0.01678260869565218
2022-08-06 05:00:00;0.0;0.0;123.53728033371914;;0.025;0.015067632850241555
2022-08-06 05:10:00;0.0;0.0;123.62283637152777;;0.025;0.017106280193236716
2022-08-06 05:20:00;0.5;0.0;127.34179374035494;;0.025;0.020299516908212554
2022-08-06 05:30:00;0.0;0.0;129.29222680362653;;0.025;0.022555555555555544
2022-08-06 05:40:00;0.0;0.0;132.67530164930554;;0.025;0.02528985507246375
2022-08-06 05:50:00;0.0;0.0;133.72494454089505;;0.025;0.029821256038647315
2022-08-06 06:00:00;0.0;0.0;136.2989168595679;;0.025;0.035594202898550684
2022-08-06 06:10:00;0.0;0.0;137.11073495370368;;0.05;0.03651207729468595
2022-08-06 06:20:00;0.0;0.0;137.9150988618827;;0.05;0.04025603864734296
2022-08-06 06:30:00;0.0;0.0;138.62736400462964;;0.05;0.04353623188405793
2022-08-06 06:40:00;0.0;0.0;137.12758294753087;;0.075;0.04172946859903379
2022-08-06 06:50:00;0.0;0.0;138.5960194830247;;0.075;0.03416425120772947
2022-08-06 07:00:00;0.0;0.0;139.86929783950615;;0.075;0.015434782608695711
2022-08-06 07:10:00;0.0;0.0;140.32841362847222;;0.05;-0.017077294685990185
2022-08-06 07:20:00;0.0;0.0;139.70941333912037;;0.05;-0.04714492753623162
2022-08-06 07:30:00;0.0;0.0;140.38360942322532;;0.075;-0.06390821256038606
2022-08-06 07:40:00;0.5;0.0;138.65320119598766;;0.1;-0.06306280193236671
2022-08-06 07:50:00;0.0;0.0;139.64741415895062;;0.1;-0.04092270531400931
2022-08-06 08:00:00;0.0;0.0;137.05178940007715;;0.1;0.02187922705314048
2022-08-06 08:10:00;0.5;0.0;137.94573688271606;;0.175;0.12297584541062838
2022-08-06 08:20:00;0.0;0.0;134.3940246431327;;0.175;0.2648115942028987
2022-08-06 08:30:00;0.0;0.0;134.56017264660494;;0.2;0.45757487922705303
2022-08-06 08:40:00;0.0;0.0;136.58416690779322;;0.35;0.7028937198067626
2022-08-06 08:50:00;0.0;0.0;135.79210503472223;;0.575;0.9876328502415451
2022-08-06 09:00:00;0.5;0.0;135.62994912229937;;1.0;1.3057971014492744
2022-08-06 09:10:00;0.5;0.0;135.26340518904323;;1.65;1.6726328502415442
2022-08-06 09:20:00;0.0;0.0;138.14998818479938;;2.225;2.1077149758454086
2022-08-06 09:30:00;0.0;0.0;136.30287422839507;;2.775;2.635425120772944
2022-08-06 09:40:00;1.5;0.0;138.31510030864197;;3.4;3.2397546967257074
2022-08-06 09:50:00;0.0;0.0;134.19872492283952;;4.125;3.910173723595714
2022-08-06 10:00:00;0.5;0.0;133.25133897569447;;4.65;4.639826276404276
2022-08-06 10:10:00;3.0;0.0;133.5982298900463;;5.3;5.3848991269615665
2022-08-06 10:20:00;4.5;0.0;132.81492476851852;;6.05;6.204608458842467
2022-08-06 10:30:00;8.5;0.0;132.61920524691357;;6.7;7.087823837264364
2022-08-06 10:40:00;13.0;0.0;131.98168619791667;;7.375;7.997808547251418
2022-08-06 10:50:00;11.5;0.0;131.51307725694443;;8.4;8.89951427962488
2022-08-06 11:00:00;11.5;0.5;132.72302131558644;;9.7;9.788817845978958
2022-08-06 11:10:00;12.5;0.0;135.91579041280863;;10.95;10.655859342932006
2022-08-06 11:20:00;14.5;0.0;134.53503255208332;;11.95;11.493172586909143
2022-08-06 11:30:00;11.0;0.0;133.2979181134259;;12.5;12.297641635881389
2022-08-06 11:40:00;13.0;0.0;136.02443528163582;;13.194444444444445;13.0633679391241
2022-08-06 11:50:00;15.0;0.0;138.40736738040124;;13.941176470588236;13.77549976865512
2022-08-06 12:00:00;13.0;0.0;139.91916594328706;;14.625;14.43567567272169
2022-08-06 12:10:00;13.5;0.0;140.34319540895063;;15.96875;15.019671571056247
2022-08-06 12:20:00;21.0;0.0;138.70700376157407;;16.25;15.595120313900344
2022-08-06 12:30:00;26.5;0.0;141.2804521122685;;16.1875;16.14243472514506
2022-08-06 12:40:00;25.0;0.0;140.48401765046296;;16.25;16.61364418067485
2022-08-06 12:50:00;20.0;0.0;140.64135344328702;;16.625;16.989233919351754
2022-08-06 13:00:00;;;;;16.8125;17.236435825233755
2022-08-06 13:10:00;;;;;17.0625;17.416327193006836
2022-08-06 13:20:00;;;;;17.5;17.5988878206508
2022-08-06 13:30:00;;;;;17.8;17.785202468815616
2022-08-06 13:40:00;26.0;0.0;137.29913049768518;;18.0;17.919889494989217
2022-08-06 13:50:00;13.0;0.0;144.26425877700618;;18.384615384615383;17.96421108625987
2022-08-06 14:00:00;12.0;0.0;145.0534927179784;;18.791666666666668;18.011026474330798
2022-08-06 14:10:00;12.5;0.0;141.63228491512348;;19.375;18.095721130855164
2022-08-06 14:20:00;17.5;0.0;142.59145785108024;;18.727272727272727;18.260269480385396
2022-08-06 14:30:00;15.5;0.0;141.582061873071;;18.1;18.473523317262423
2022-08-06 14:40:00;18.5;0.0;140.6447253568673;;17.88888888888889;18.70134846849337
2022-08-06 14:50:00;18.0;0.0;142.87308738425924;;17.88888888888889;19.10455066216658
2022-08-06 15:00:00;;;;;19.0;19.65125101629447
2022-08-06 15:10:00;;;;;19.90909090909091;20.29535989051204
2022-08-06 15:20:00;;;;;20.0;20.975319313804793
2022-08-06 15:30:00;;;;;20.0;21.708394986655826
2022-08-06 15:40:00;28.0;0.0;138.7104062982253;;20.636363636363637;22.381159372833253
2022-08-06 15:50:00;;;;;22.545454545454547;22.959457297399293
2022-08-06 16:00:00;;;;;23.55;23.44689735465819
2022-08-06 16:10:00;;;;;24.22222222222222;23.828383191687504
2022-08-06 16:20:00;;;;;25.3125;24.163702195013755
2022-08-06 16:30:00;29.0;0.0;139.94223910108025;;26.285714285714285;24.349949749123628
2022-08-06 16:40:00;29.0;0.0;139.49052710262345;;27.666666666666668;24.311888323431766
2022-08-06 16:50:00;21.0;0.0;142.20462408371912;;26.142857142857142;24.06363247970491
2022-08-06 17:00:00;26.0;0.0;139.48033564814816;;24.625;23.524020497216114
2022-08-06 17:10:00;;;;;22.88888888888889;22.85896327236904
2022-08-06 17:20:00;33.0;0.0;142.4505936535494;;21.5;21.966418583429423
2022-08-06 17:30:00;;;;;19.3;20.828017814571492
2022-08-06 17:40:00;;;;;18.272727272727273;19.45850008044272
2022-08-06 17:50:00;;;;;17.416666666666668;17.925222992696042
2022-08-06 18:00:00;;;;;16.46153846153846;16.35884711578608
2022-08-06 18:10:00;;;;;15.642857142857142;14.801040711275828
2022-08-06 18:20:00;17.0;0.0;137.0868711419753;;13.785714285714286;13.262576726025188
2022-08-06 18:30:00;14.0;0.0;138.46900921103395;;11.785714285714286;11.796221750423177
2022-08-06 18:40:00;9.0;0.0;146.09541280864198;;10.321428571428571;10.457731371101428
2022-08-06 18:50:00;9.0;0.0;139.76597849151236;;8.464285714285714;9.331756585758795
2022-08-06 19:00:00;6.0;0.0;142.80384693287039;;7.933333333333334;8.291233394882427
2022-08-06 19:10:00;8.0;0.0;142.56716194058643;;5.8;7.344072460321609
2022-08-06 19:20:00;8.0;0.0;137.09448688271604;;5.46875;6.460428198915538
2022-08-06 19:30:00;5.0;0.0;139.62021508487655;;5.147058823529412;5.661182253176289
2022-08-06 19:40:00;5.0;0.0;131.81021942515432;;4.861111111111111;4.87960421515969
2022-08-06 19:50:00;3.0;0.0;135.21103925540123;;4.605263157894737;4.1750474006320974
2022-08-06 20:00:00;1.0;0.0;139.22741657021604;;4.4;3.5673189107049614
2022-08-06 20:10:00;0.5;0.0;137.51383222415126;;3.55;3.059369321372335
2022-08-06 20:20:00;0.0;0.0;136.4155680941358;;2.85;2.6719368959811787
2022-08-06 20:30:00;0.5;0.0;136.96754557291666;;2.526315789473684;2.3413001482882665
2022-08-06 20:40:00;1.0;0.0;138.3724380304784;;2.1666666666666665;2.0347719447079142
2022-08-06 20:50:00;0.5;0.0;134.83189718364196;;1.9411764705882353;1.762213568884014
2022-08-06 21:00:00;0.0;0.0;133.5027953800154;;1.5625;1.4794048689877184
2022-08-06 21:10:00;0.0;0.0;132.60985749421297;;1.0625;1.1824308837366138
2022-08-06 21:20:00;0.0;0.0;131.4975441261574;;0.78125;0.9172338783749012
2022-08-06 21:30:00;0.5;0.0;129.24984712577162;;0.46875;0.6849345807305669
2022-08-06 21:40:00;0.0;0.0;127.65892168209878;;0.3;0.48665371863159823
2022-08-06 21:50:00;0.0;0.0;128.06120852623457;;0.25;0.32351201990598355
2022-08-06 22:00:00;;;;;0.23076923076923078;0.19663021238170586
2022-08-06 22:10:00;;;;;0.25;0.10712902388675527
2022-08-06 22:20:00;;;;;0.22727272727272727;0.05612918224911567
2022-08-06 22:30:00;;;;;0.15;0.04475141529677362
2022-08-06 22:40:00;0.0;0.0;20.79527247299383;;0.1111111111111111;0.07411645085771656
2022-08-06 22:50:00;0.5;0.0;15.819122781635805;;0.125;0.14534501675993017
2022-08-06 23:00:00;0.0;0.0;13.149782744984567;;0.14285714285714285;0.2595578408314019
