datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-22 05:40:00;1.0;0.0;112.54535469714507;0.5;0.3333333333333333;0.23122151358207493
2022-08-22 05:50:00;0.0;0.0;112.37143036265431;1.0;0.3;0.26937177023594366
2022-08-22 06:00:00;0.0;0.0;115.84912342463993;0.3333333333333333;0.2727272727272727;0.292156622287702
2022-08-22 06:10:00;;;;;0.25;0.30159815145108526
2022-08-22 06:20:00;0.0;0.0;122.05375482253086;0.5;0.23076923076923078;0.2997184394398288
2022-08-22 06:30:00;0.0;0.0;121.80932798032407;1.0;0.21428571428571427;0.28853956796766805
2022-08-22 06:40:00;1.0;0.0;123.59223620756174;1.0;0.2;0.27008361874833825
2022-08-22 06:50:00;0.0;0.0;126.66531708140432;1.0;0.1875;0.24637267349557476
2022-08-22 07:00:00;1.0;0.0;132.06483024691357;0.0;0.23529411764705882;0.2194288139231131
2022-08-22 07:10:00;0.0;0.0;130.61966049382715;1.0;0.2222222222222222;0.19127412174468844
2022-08-22 07:20:00;0.0;0.0;132.78155598958335;0.0;0.21052631578947367;0.1639306786740362
2022-08-22 07:30:00;0.0;0.0;131.25241415895061;0.5;0.15789473684210525;0.13942056642489184
2022-08-22 07:40:00;0.0;0.0;131.00187813464504;0.0;0.16666666666666666;0.11976586671099163
2022-08-22 07:50:00;0.0;0.0;132.21049238040123;0.5;0.17647058823529413;0.11046048157732097
2022-08-22 08:00:00;0.0;0.0;132.45855203510803;0.0;0.17647058823529413;0.1167239705050985
2022-08-22 08:10:00;0.0;0.0;133.0241902970679;0.5;0.1875;0.13769962820283632
2022-08-22 08:20:00;0.0;0.0;129.5413900945216;0.0;0.2;0.1773417805379037
2022-08-22 08:30:00;1.0;0.0;132.7180524209105;0.5;0.2;0.23673235041831064
2022-08-22 08:40:00;0.0;0.0;133.29778332368826;0.0;0.2;0.29585052773629045
2022-08-22 08:50:00;0.0;0.0;133.0339491705247;1.0;0.2;0.3660772825684654
2022-08-22 09:00:00;0.0;0.0;130.94208622685184;0.0;0.21428571428571427;0.4592237490303174
2022-08-22 09:10:00;;;;;0.35714285714285715;0.5755676101757443
2022-08-22 09:20:00;;;;;0.5714285714285714;0.6917890308242972
2022-08-22 09:30:00;;;;;0.7857142857142857;0.8187302059775465
2022-08-22 09:40:00;;;;;1.2142857142857142;0.9481052125860299
2022-08-22 09:50:00;;;;;1.3076923076923077;1.0918029241290097
2022-08-22 10:00:00;1.0;0.0;143.39800057870372;1.0;1.4166666666666667;1.2474938560539568
2022-08-22 10:10:00;0.0;0.0;139.50003761574075;;1.5454545454545454;1.4118593572289204
2022-08-22 10:20:00;1.0;0.0;138.92139371141974;;1.6;1.5975101999449803
2022-08-22 10:30:00;;;;;1.6;1.7934991417600088
2022-08-22 10:40:00;2.0;0.0;138.87294560185185;;1.95;1.9806866434692496
2022-08-22 10:50:00;3.0;1.0;140.69271508487654;;2.1666666666666665;2.1469954103867117
2022-08-22 11:00:00;3.0;1.5;137.58209852430556;;2.1666666666666665;2.279931945671073
2022-08-22 11:10:00;6.0;0.0;135.5111255787037;;2.1666666666666665;2.3930836570836536
2022-08-22 11:20:00;;;;;2.5;2.4964097738010746
2022-08-22 11:30:00;;;;;2.6818181818181817;2.611365092234654
2022-08-22 11:40:00;;;;;2.9583333333333335;2.7234443552090575
2022-08-22 11:50:00;;;;;3.0833333333333335;2.8326240170741412
2022-08-22 12:00:00;0.0;0.0;144.06522038966048;;3.2083333333333335;2.9497523145604947
