datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-07 06:00:00;0.0;0.0;136.29883198302468;0.0;0.0;-0.08152340068177279
2022-08-07 06:10:00;0.0;0.0;135.97743369020063;0.0;0.045454545454545456;0.0250404428468243
2022-08-07 06:20:00;0.0;0.0;136.72539134837962;0.0;0.041666666666666664;0.09250950615104374
2022-08-07 06:30:00;0.0;0.0;138.27088927469134;0.0;0.038461538461538464;0.12746056284737234
2022-08-07 06:40:00;0.0;0.0;137.6592930169753;0.0;0.07142857142857142;0.13647038655229682
2022-08-07 06:50:00;0.0;0.0;137.6847456114969;0.5;0.06666666666666667;0.12611575088230387
2022-08-07 07:00:00;0.0;0.0;139.38781949266976;0.5;0.09375;0.10297342945388029
2022-08-07 07:10:00;0.0;0.0;140.32799623842592;0.0;0.08823529411764706;0.0736201958835128
2022-08-07 07:20:00;0.0;0.0;139.70898485725309;0.5;0.08333333333333333;0.04463282378768828
2022-08-07 07:30:00;0.0;0.0;140.3829610339506;0.0;0.10526315789473684;0.022588086782893244
2022-08-07 07:40:00;0.5;0.0;138.65243803047838;0.0;0.125;0.01406275848561482
2022-08-07 07:50:00;0.0;0.0;139.64663556134258;0.0;0.125;0.025633612512339227
2022-08-07 08:00:00;0.0;0.0;137.05103153935187;0.0;0.15;0.06387742247955633
2022-08-07 08:10:00;0.5;0.0;137.94480275848764;0.0;0.225;0.16849414728045792
2022-08-07 08:20:00;0.0;0.0;134.39315586419752;0.0;0.225;0.3179155523599258
2022-08-07 08:30:00;0.5;0.0;134.5592387635031;0.0;0.25;0.5148030342924
2022-08-07 08:40:00;0.0;0.0;136.58315224729938;0.0;0.4;0.7641302088341052
2022-08-07 08:50:00;0.0;0.0;135.79101924189814;0.5;0.65;1.053236602802829
2022-08-07 09:00:00;0.5;0.0;135.62879991319443;0.0;1.075;1.3763634966572427
2022-08-07 09:10:00;0.5;0.0;135.26209225501543;0.5;1.725;1.748932905580232
2022-08-07 09:20:00;0.0;0.0;138.14875361689815;0.0;2.3;2.192906347995591
