datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-04 00:20:00;0.0;0.0;12.088132876800413;;0.0;0.0025128205128205376
2022-08-04 00:30:00;0.0;0.0;11.914137490354939;;0.0;0.001166666666666685
2022-08-04 00:40:00;0.0;0.0;12.331463396990742;;0.0;5.4626532887415945e-05
2022-08-04 00:50:00;0.0;0.0;12.443001784336419;;0.0;-0.0008250734772473805
2022-08-04 01:00:00;0.0;0.0;12.19849537037037;;0.0;-0.0014742069524678152
2022-08-04 01:10:00;0.0;0.0;11.9679776716821;;0.0;-0.001894547481503998
2022-08-04 01:20:00;0.0;0.0;11.591839313271604;;0.0;-0.0020878686530860398
2022-08-04 01:30:00;0.0;0.0;11.885142988040123;;0.0;-0.002055944055944052
2022-08-04 01:40:00;0.0;0.0;12.351927806712965;;0.0;-0.0018005472788081428
2022-08-04 01:50:00;0.0;0.0;11.526527295524692;;0.0;-0.0013234519104084255
2022-08-04 02:00:00;0.0;0.0;10.689909336419753;;0.0;-0.00062643153947501
2022-08-04 02:10:00;0.0;0.0;10.485615837191355;;0.0;0.0002887402452619956
2022-08-04 02:20:00;0.0;0.0;9.714662663966049;;0.0;0.0014202898550724644
2022-08-04 02:30:00;0.0;0.0;9.272725453317904;;0.0;0.00307246376811594
2022-08-04 02:40:00;0.0;0.0;9.83990981867284;;0.0;0.004942028985507241
2022-08-04 02:50:00;0.0;0.0;11.51444323881173;;0.0;0.0069806763285024075
2022-08-04 03:00:00;0.0;0.0;12.157199074074073;;0.0;0.009140096618357477
2022-08-04 03:10:00;0.0;0.0;13.417898341049382;;0.0;0.011371980676328488
2022-08-04 03:20:00;0.0;0.0;14.36181495949074;;0.025;0.01362801932367148
2022-08-04 03:30:00;0.0;0.0;14.82048008294753;;0.025;0.01585990338164249
2022-08-04 03:40:00;0.0;0.0;15.291177662037036;;0.025;0.01801932367149756
2022-08-04 03:50:00;0.0;0.0;12.189120852623455;;0.025;0.020057971014492727
2022-08-04 04:00:00;0.0;0.0;13.461547791280864;;0.025;0.021927536231884027
2022-08-04 04:10:00;0.0;0.0;16.47429928626543;;0.025;0.023579710144927504
2022-08-04 04:20:00;0.0;0.0;17.226194058641976;;0.025;0.024966183574879192
2022-08-04 04:30:00;0.0;0.0;19.501732253086416;;0.025;0.024816425120772912
2022-08-04 04:40:00;0.0;0.0;29.215248119212966;;0.025;0.0260821256038647
2022-08-04 04:50:00;0.5;0.0;51.32345703125;;0.025;0.02688888888888885
2022-08-04 05:00:00;0.0;0.0;100.29867669753088;;0.025;0.02718840579710141
2022-08-04 05:10:00;0.0;0.0;116.04952618634259;;0.025;0.02693236714975842
2022-08-04 05:20:00;0.0;0.0;116.15119333526235;;0.025;0.02607246376811591
2022-08-04 05:30:00;0.0;0.0;121.21925081983025;;0.025;0.025164251207729436
2022-08-04 05:40:00;0.0;0.0;124.35194902584877;;0.025;0.023541062801932338
2022-08-04 05:50:00;0.0;0.0;130.42363040123456;;0.025;0.02293236714975843
2022-08-04 06:00:00;0.0;0.0;130.6866121720679;;0.025;0.02324154589371978
2022-08-04 06:10:00;0.0;0.0;130.42978153935186;;0.025;0.024371980676328477
2022-08-04 06:20:00;0.0;0.0;130.62183352623458;;0.025;0.026227053140096587
2022-08-04 06:30:00;0.0;0.0;131.7570669367284;;0.05;0.0287101449275362
2022-08-04 06:40:00;0.0;0.0;132.04628279320988;;0.025;0.02928019323671495
2022-08-04 06:50:00;0.0;0.0;132.16714867862655;;0.025;0.030173913043478235
2022-08-04 07:00:00;0.0;0.0;129.26857880015433;;0.025;0.026864734299516888
2022-08-04 07:10:00;0.0;0.0;131.22542534722223;;0.025;0.02188888888888889
2022-08-04 07:20:00;0.0;0.0;130.99071855709877;;0.025;0.010207729468599071
