datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-15 07:30:00;0.0;0.0;141.72566309799384;0.0;0.1;0.40582608625398786
2022-08-15 07:40:00;0.0;0.0;141.5766128954475;0.0;0.09090909090909091;0.15600559166400413
2022-08-15 07:50:00;0.5;0.0;137.62395302854938;1.0;0.09090909090909091;-0.01958077201295072
2022-08-15 08:00:00;0.5;0.0;137.09957175925928;0.5;0.09090909090909091;-0.12324556597944258
2022-08-15 08:10:00;0.0;0.0;135.9993783757716;0.0;0.08333333333333333;-0.1573013514380367
2022-08-15 08:20:00;0.0;0.0;136.5815246431327;0.0;0.07692307692307693;-0.12406068959129901
2022-08-15 08:30:00;0.0;0.0;138.38056327160496;0.0;0.07142857142857142;-0.025836141641795318
2022-08-15 08:40:00;0.0;0.0;139.51013430748458;0.0;0.1;0.13505973120790882
2022-08-15 08:50:00;0.0;0.0;138.98234977816358;0.5;0.28125;0.3563143677552475
2022-08-15 09:00:00;0.0;0.0;136.75092954282405;0.0;0.5588235294117647;0.6356152067976557
2022-08-15 09:10:00;0.0;0.0;137.74046248070988;0.5;0.75;0.9706496871325668
2022-08-15 09:20:00;;;;;1.1388888888888888;1.3591052475574164
2022-08-15 09:30:00;;;;;1.75;1.7986693268696323
2022-08-15 09:40:00;0.0;0.0;135.86650824652776;0.0;2.2222222222222223;2.2835942495598998
2022-08-15 09:50:00;0.0;0.0;135.18468967013888;0.0;2.6944444444444446;2.8251708784714205
2022-08-15 10:00:00;0.0;0.0;134.42726972415124;0.0;3.4444444444444446;3.436516912330589
2022-08-15 10:10:00;0.5;0.0;135.223465470679;0.0;4.083333333333333;4.118682417013558
2022-08-15 10:20:00;3.0;0.0;138.25422670717592;0.0;4.805555555555555;4.856217238809305
2022-08-15 10:30:00;5.0;0.0;137.08024908371914;0.0;5.416666666666667;5.620189382177136
2022-08-15 10:40:00;4.0;0.0;137.14320264274693;0.0;6.0;6.403538770317847
2022-08-15 10:50:00;7.0;0.0;137.61856553819445;0.0;6.944444444444445;7.18631939272021
2022-08-15 11:00:00;11.0;0.0;134.42895326967593;0.0;8.027777777777779;7.936276936064694
2022-08-15 11:10:00;9.0;0.0;134.65297911844135;0.0;8.736842105263158;8.654803486171131
2022-08-15 11:20:00;9.0;0.0;137.1130787037037;0.0;9.125;9.324445291973882
2022-08-15 11:30:00;13.5;0.0;136.63854504243827;0.0;10.0;9.922952566601676
2022-08-15 11:40:00;11.5;0.0;135.52428747106484;0.0;10.725;10.451441252083495
2022-08-15 11:50:00;13.0;0.0;135.72562789351852;0.5;11.45;10.865242534678064
2022-08-15 12:00:00;11.0;0.0;135.07686631944443;0.0;11.825;11.15841921631775
2022-08-15 12:10:00;10.5;0.0;136.51584972993828;0.0;11.9;11.362569794050327
2022-08-15 12:20:00;17.0;0.0;136.68489414544752;0.0;11.85;11.496123146029307
2022-08-15 12:30:00;19.5;0.0;138.45761983989198;0.5;11.9;11.557996073113525
2022-08-15 12:40:00;21.5;0.0;136.8143364197531;0.0;11.65;11.506407576913283
2022-08-15 12:50:00;16.5;0.0;137.73014347029323;0.5;11.275;11.362750035313711
2022-08-15 13:00:00;17.5;0.0;136.33091869212961;0.0;11.175;11.152374495013689
2022-08-15 13:10:00;14.5;0.0;136.8049001736111;0.0;10.8;10.914401728960067
2022-08-15 13:20:00;14.5;0.0;135.4489814814815;0.0;10.2;10.614893719806748
