datetime;boats;birds;brightness;flag;boats_rolled;boats_polygon
2022-08-28 00:00:00;0.0;0.0;14.639779851466049;;0.05;0.046130720795879154
2022-08-28 00:10:00;0.0;0.0;14.483682725694443;;0.045454545454545456;0.0433483701563006
2022-08-28 00:20:00;0.0;0.0;14.212197386188272;;0.041666666666666664;0.041030182733203364
2022-08-28 00:30:00;0.0;0.0;14.268394820601852;;0.038461538461538464;0.03913254172624414
2022-08-28 00:40:00;0.5;0.0;14.443770736882716;;0.03571428571428571;0.03761183033507964
2022-08-28 00:50:00;0.0;0.0;14.816301359953705;;0.03333333333333333;0.03642443175936656
2022-08-28 01:00:00;0.0;0.0;15.025976803626543;;0.03125;0.0355267291987616
2022-08-28 01:10:00;0.0;0.0;14.60513961226852;;0.029411764705882353;0.034875105852921466
2022-08-28 01:20:00;0.0;0.0;14.520929301697532;;0.027777777777777776;0.03442594492150286
2022-08-28 01:30:00;0.0;0.0;14.542133728780865;;0.02631578947368421;0.03413562960416247
2022-08-28 01:40:00;0.0;0.0;14.333647521219135;;0.025;0.03396054310055702
2022-08-28 01:50:00;0.0;0.0;13.955935088734568;;0.05;0.0338570686103432
2022-08-28 02:00:00;0.0;0.0;13.83355179398148;;0.05;0.03378158933317766
2022-08-28 02:10:00;0.0;0.0;13.740546633873457;;0.05;0.032286558829364015
2022-08-28 02:20:00;0.0;0.0;14.007296730324073;;0.05;0.03126263193249549
2022-08-28 02:30:00;0.0;0.0;13.915431616512343;;0.025;0.03064656753585273
2022-08-28 02:40:00;0.0;0.0;13.672448157793212;;0.025;0.030373334052665017
2022-08-28 02:50:00;0.0;0.0;14.0815323591821;;0.025;0.02793221675482632
2022-08-28 03:00:00;0.0;0.0;13.818403260030863;;0.025;0.026811563043727508
2022-08-28 03:10:00;0.0;0.0;14.067927276234569;;0.025;0.02684677664607666
2022-08-28 03:20:00;0.5;0.0;13.732035349151236;;0.025;0.027872588072435492
2022-08-28 03:30:00;0.0;0.0;13.444125916280864;;0.025;0.029723112128146427
2022-08-28 03:40:00;0.0;0.0;13.37917510609568;;0.025;0.03223188405797098
2022-08-28 03:50:00;0.0;0.0;13.356689332561729;;0.025;0.03523188405797097
2022-08-28 04:00:00;0.0;0.0;13.508124035493827;;0.025;0.040468599033816374
2022-08-28 04:10:00;0.0;0.0;13.569074315200616;;0.05;0.046623188405797045
2022-08-28 04:20:00;0.0;0.0;13.41031780478395;;0.05;0.05359903381642506
2022-08-28 04:30:00;0.0;0.0;13.360957995756172;;0.05;0.06129951690821248
2022-08-28 04:40:00;0.0;0.0;13.793610869984567;;0.05;0.06780193236714967
2022-08-28 04:50:00;0.0;0.0;15.077967062114197;;0.1;0.07418357487922696
2022-08-28 05:00:00;0.0;0.0;18.588757716049383;;0.1;0.07907729468599023
2022-08-28 05:10:00;0.0;0.0;30.64045163001543;;0.1;0.08411594202898541
2022-08-28 05:20:00;0.0;0.0;60.970733748070984;;0.1;0.08788405797101438
2022-08-28 05:30:00;0.0;0.0;106.66944878472222;;0.1;0.09074396135265689
2022-08-28 05:40:00;0.5;0.0;123.48091338734568;;0.1;0.09056521739130424
2022-08-28 05:50:00;0.0;0.0;123.8314296392747;;0.1;0.08994685990338154
2022-08-28 06:00:00;0.0;0.0;125.26854046103395;;0.1;0.08345410628019316
2022-08-28 06:10:00;0.0;0.0;126.51674744405864;;0.1;0.0817777777777777
2022-08-28 06:20:00;1.0;0.0;131.3632846257716;;0.1;0.08520772946859896
2022-08-28 06:30:00;0.0;0.0;136.21448423032408;;0.1;0.09398550724637673
2022-08-28 06:40:00;0.5;0.0;135.29201195987656;;0.1;0.10770048309178734
2022-08-28 06:50:00;0.0;0.0;137.07509114583334;;0.1;0.12467149758454094
2022-08-28 07:00:00;0.0;0.0;136.76822796103397;;0.125;0.137599033816425
2022-08-28 07:10:00;0.0;0.0;136.28475815007715;;0.125;0.14175362318840568
2022-08-28 07:20:00;0.0;0.0;135.44517433449073;;0.15;0.135207729468599
2022-08-28 07:30:00;0.0;0.0;137.53540316358027;;0.175;0.12087922705314016
2022-08-28 07:40:00;0.0;0.0;137.058641251929;;0.25;0.1275893719806764
2022-08-28 07:50:00;0.0;0.0;136.3965128279321;;0.3;0.14050241545893744
2022-08-28 08:00:00;0.0;0.0;138.00698013117284;;0.475;0.16914975845410646
2022-08-28 08:10:00;0.0;0.0;137.5791915027006;;0.5;0.21860869565217422
2022-08-28 08:20:00;0.0;0.0;136.33834852430556;;0.55;0.3220869565217393
